"gene_name","protein_id","swissprot_id","pdb_id","method","resol","chain","position"
"TP53","NP_000537.3","P04637","2AHI","X-ray","1.85","A/B/C/D","94-293"
"TP53","NP_000537.3","P04637","2ATA","X-ray","2.2","A/B/C/D","94-293"
"TP53","NP_000537.3","P04637","2B3G","X-ray","1.6","B","33-60"
"TP53","NP_000537.3","P04637","2BIM","X-ray","1.98","A/B","94-312"
"TP53","NP_000537.3","P04637","2BIN","X-ray","1.9","A","94-312"
"TP53","NP_000537.3","P04637","2BIO","X-ray","1.9","A","94-312"
"TP53","NP_000537.3","P04637","2BIP","X-ray","1.8","A","94-312"
"TP53","NP_000537.3","P04637","2BIQ","X-ray","1.8","A","94-312"
"TP53","NP_000537.3","P04637","2F1X","X-ray","2.3","A/B","359-368"
"TP53","NP_000537.3","P04637","2FEJ","NMR","-","A","94-297"
"TP53","NP_000537.3","P04637","2FOJ","X-ray","1.6","B","363-367"
"TP53","NP_000537.3","P04637","2FOO","X-ray","2.2","B","358-363"
"TP53","NP_000537.3","P04637","2GS0","NMR","-","B","20-73"
"TP53","NP_000537.3","P04637","2H1L","X-ray","3.16","M/N/O/P/Q/R/S/T/U/V/W/X","92-292"
"TP53","NP_000537.3","P04637","2H2D","X-ray","1.7","B","372-389"
"TP53","NP_000537.3","P04637","2H2F","X-ray","2.2","B","372-389"
"TP53","NP_000537.3","P04637","2H4F","X-ray","2","D","372-389"
"TP53","NP_000537.3","P04637","2H4H","X-ray","1.99","B","372-389"
"TP53","NP_000537.3","P04637","2H4J","X-ray","2.1","D","372-389"
"TP53","NP_000537.3","P04637","2H59","X-ray","1.9","D/E","372-389"
"TP53","NP_000537.3","P04637","2J0Z","NMR","-","A/B/C/D","326-356"
"TP53","NP_000537.3","P04637","2J10","NMR","-","A/B/C/D","326-356"
"TP53","NP_000537.3","P04637","2J11","NMR","-","A/B/C/D","332-356"
"TP53","NP_000537.3","P04637","2J1W","X-ray","1.8","A/B","94-312"
"TP53","NP_000537.3","P04637","2J1X","X-ray","1.65","A/B","94-312"
"TP53","NP_000537.3","P04637","2J1Y","X-ray","1.69","A/B/C/D","94-293"
"TP53","NP_000537.3","P04637","2J1Z","X-ray","1.8","A/B","94-312"
"TP53","NP_000537.3","P04637","2J20","X-ray","1.8","A/B","94-312"
"TP53","NP_000537.3","P04637","2J21","X-ray","1.6","A/B","94-312"
"TP53","NP_000537.3","P04637","2K8F","NMR","-","B","Jan-39"
"TP53","NP_000537.3","P04637","2OCJ","X-ray","2.05","A/B/C/D","94-312"
"TP53","NP_000537.3","P04637","2PCX","X-ray","1.54","A","94-292"
"TP53","NP_000537.3","P04637","2QVQ","X-ray","2","A","94-289"
"TP53","NP_000537.3","P04637","2QXA","X-ray","1.5","A/B/C/D","95-289"
"TP53","NP_000537.3","P04637","2QXB","X-ray","2.5","A/B/C/D","95-289"
"TP53","NP_000537.3","P04637","2QXC","X-ray","1.85","A/B/C/D","95-289"
"TP53","NP_000537.3","P04637","2VUK","X-ray","1.5","A/B","94-312"
"TP53","NP_000537.3","P04637","2WGX","X-ray","1.75","A/B","94-310"
"TP53","NP_000537.3","P04637","2X0U","X-ray","1.6","A/B","94-312"
"TP53","NP_000537.3","P04637","2X0V","X-ray","1.8","A/B","94-312"
"TP53","NP_000537.3","P04637","2X0W","X-ray","2.1","A/B","94-312"
"TP53","NP_000537.3","P04637","2Z5S","X-ray","2.3","P/Q/R","15-29"
"TP53","NP_000537.3","P04637","2Z5T","X-ray","2.3","P/Q/R","15-29"
"TP53","NP_000537.3","P04637","3D05","X-ray","1.7","A","94-293"
"TP53","NP_000537.3","P04637","3D06","X-ray","1.2","A","94-293"
"TP53","NP_000537.3","P04637","3D07","X-ray","2.2","A/B","94-293"
"TP53","NP_000537.3","P04637","3D08","X-ray","1.4","A","94-293"
"TP53","NP_000537.3","P04637","3D09","X-ray","1.9","A","94-293"
"TP53","NP_000537.3","P04637","3D0A","X-ray","1.8","A/B/C/D","94-293"
"TP53","NP_000537.3","P04637","3DAB","X-ray","1.9","B/D/F/H","15-29"
"TP53","NP_000537.3","P04637","3DAC","X-ray","1.8","B/P","17-37"
"TP53","NP_000537.3","P04637","3IGK","X-ray","1.7","A","94-293"
"TP53","NP_000537.3","P04637","3IGL","X-ray","1.8","A","94-293"
"TP53","NP_000537.3","P04637","3KMD","X-ray","2.15","A/B/C/D","92-291"
"TP53","NP_000537.3","P04637","3KZ8","X-ray","1.91","A/B","94-293"
"TP53","NP_000537.3","P04637","3LW1","X-ray","1.28","P","385-393"
"TP53","NP_000537.3","P04637","3SAK","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1A1U","NMR","-","A/C","324-358"
"TP53","NP_001119584.1","P04637","1AIE","X-ray","1.5","A","326-356"
"TP53","NP_001119584.1","P04637","1C26","X-ray","1.7","A","325-356"
"TP53","NP_001119584.1","P04637","1DT7","NMR","-","X/Y","367-388"
"TP53","NP_001119584.1","P04637","1GZH","X-ray","2.6","A/C","95-292"
"TP53","NP_001119584.1","P04637","1H26","X-ray","2.24","E","376-386"
"TP53","NP_001119584.1","P04637","1HS5","NMR","-","A/B","324-357"
"TP53","NP_001119584.1","P04637","1JSP","NMR","-","A","367-386"
"TP53","NP_001119584.1","P04637","1KZY","X-ray","2.5","A/B","95-289"
"TP53","NP_001119584.1","P04637","1MA3","X-ray","2","B","372-389"
"TP53","NP_001119584.1","P04637","1OLG","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1OLH","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1PES","NMR","-","A/B/C/D","325-355"
"TP53","NP_001119584.1","P04637","1PET","NMR","-","A/B/C/D","325-355"
"TP53","NP_001119584.1","P04637","1SAE","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1SAF","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1SAH","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1SAJ","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1SAK","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1SAL","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119584.1","P04637","1TSR","X-ray","2.2","A/B/C","94-312"
"TP53","NP_001119584.1","P04637","1TUP","X-ray","2.2","A/B/C","94-312"
"TP53","NP_001119584.1","P04637","1UOL","X-ray","1.9","A/B","94-312"
"TP53","NP_001119584.1","P04637","1XQH","X-ray","1.75","B/F","369-377"
"TP53","NP_001119584.1","P04637","1YC5","X-ray","1.4","B","372-389"
"TP53","NP_001119584.1","P04637","1YCQ","X-ray","2.3","B","13-29"
"TP53","NP_001119584.1","P04637","1YCR","X-ray","2.6","B","15-29"
"TP53","NP_001119584.1","P04637","1YCS","X-ray","2.2","A","94-292"
"TP53","NP_001119584.1","P04637","2AC0","X-ray","1.8","A/B/C/D","94-293"
"TP53","NP_001119584.1","P04637","2ADY","X-ray","2.5","A/B","94-293"
"TP53","NP_001119584.1","P04637","2AHI","X-ray","1.85","A/B/C/D","94-293"
"TP53","NP_001119584.1","P04637","2ATA","X-ray","2.2","A/B/C/D","94-293"
"TP53","NP_001119584.1","P04637","2B3G","X-ray","1.6","B","33-60"
"TP53","NP_001119584.1","P04637","2BIM","X-ray","1.98","A/B","94-312"
"TP53","NP_001119584.1","P04637","2BIN","X-ray","1.9","A","94-312"
"TP53","NP_001119584.1","P04637","2BIO","X-ray","1.9","A","94-312"
"TP53","NP_001119584.1","P04637","2BIP","X-ray","1.8","A","94-312"
"TP53","NP_001119584.1","P04637","2BIQ","X-ray","1.8","A","94-312"
"TP53","NP_001119584.1","P04637","2F1X","X-ray","2.3","A/B","359-368"
"TP53","NP_001119584.1","P04637","2FEJ","NMR","-","A","94-297"
"TP53","NP_001119584.1","P04637","2FOJ","X-ray","1.6","B","363-367"
"TP53","NP_001119584.1","P04637","2FOO","X-ray","2.2","B","358-363"
"TP53","NP_001119584.1","P04637","2GS0","NMR","-","B","20-73"
"TP53","NP_001119584.1","P04637","2H1L","X-ray","3.16","M/N/O/P/Q/R/S/T/U/V/W/X","92-292"
"TP53","NP_001119584.1","P04637","2H2D","X-ray","1.7","B","372-389"
"TP53","NP_001119584.1","P04637","2H2F","X-ray","2.2","B","372-389"
"TP53","NP_001119584.1","P04637","2H4F","X-ray","2","D","372-389"
"TP53","NP_001119584.1","P04637","2H4H","X-ray","1.99","B","372-389"
"TP53","NP_001119584.1","P04637","2H4J","X-ray","2.1","D","372-389"
"TP53","NP_001119584.1","P04637","2H59","X-ray","1.9","D/E","372-389"
"TP53","NP_001119584.1","P04637","2J0Z","NMR","-","A/B/C/D","326-356"
"TP53","NP_001119584.1","P04637","2J10","NMR","-","A/B/C/D","326-356"
"TP53","NP_001119584.1","P04637","2J11","NMR","-","A/B/C/D","332-356"
"TP53","NP_001119584.1","P04637","2J1W","X-ray","1.8","A/B","94-312"
"TP53","NP_001119584.1","P04637","2J1X","X-ray","1.65","A/B","94-312"
"TP53","NP_001119584.1","P04637","2J1Y","X-ray","1.69","A/B/C/D","94-293"
"TP53","NP_001119584.1","P04637","2J1Z","X-ray","1.8","A/B","94-312"
"TP53","NP_001119584.1","P04637","2J20","X-ray","1.8","A/B","94-312"
"TP53","NP_001119584.1","P04637","2J21","X-ray","1.6","A/B","94-312"
"TP53","NP_001119584.1","P04637","2K8F","NMR","-","B","Jan-39"
"TP53","NP_001119584.1","P04637","2OCJ","X-ray","2.05","A/B/C/D","94-312"
"TP53","NP_001119584.1","P04637","2PCX","X-ray","1.54","A","94-292"
"TP53","NP_001119584.1","P04637","2QVQ","X-ray","2","A","94-289"
"TP53","NP_001119584.1","P04637","2QXA","X-ray","1.5","A/B/C/D","95-289"
"TP53","NP_001119584.1","P04637","2QXB","X-ray","2.5","A/B/C/D","95-289"
"TP53","NP_001119584.1","P04637","2QXC","X-ray","1.85","A/B/C/D","95-289"
"TP53","NP_001119584.1","P04637","2VUK","X-ray","1.5","A/B","94-312"
"TP53","NP_001119584.1","P04637","2WGX","X-ray","1.75","A/B","94-310"
"TP53","NP_001119584.1","P04637","2X0U","X-ray","1.6","A/B","94-312"
"TP53","NP_001119584.1","P04637","2X0V","X-ray","1.8","A/B","94-312"
"TP53","NP_001119584.1","P04637","2X0W","X-ray","2.1","A/B","94-312"
"TP53","NP_001119584.1","P04637","2Z5S","X-ray","2.3","P/Q/R","15-29"
"TP53","NP_001119584.1","P04637","2Z5T","X-ray","2.3","P/Q/R","15-29"
"TP53","NP_001119584.1","P04637","3D05","X-ray","1.7","A","94-293"
"TP53","NP_001119584.1","P04637","3D06","X-ray","1.2","A","94-293"
"TP53","NP_001119584.1","P04637","3D07","X-ray","2.2","A/B","94-293"
"TP53","NP_001119584.1","P04637","3D08","X-ray","1.4","A","94-293"
"TP53","NP_001119584.1","P04637","3D09","X-ray","1.9","A","94-293"
"TP53","NP_001119584.1","P04637","3D0A","X-ray","1.8","A/B/C/D","94-293"
"TP53","NP_001119584.1","P04637","3DAB","X-ray","1.9","B/D/F/H","15-29"
"TP53","NP_001119584.1","P04637","3DAC","X-ray","1.8","B/P","17-37"
"TP53","NP_001119584.1","P04637","3IGK","X-ray","1.7","A","94-293"
"TP53","NP_001119584.1","P04637","3IGL","X-ray","1.8","A","94-293"
"TP53","NP_001119584.1","P04637","3KMD","X-ray","2.15","A/B/C/D","92-291"
"TP53","NP_001119584.1","P04637","3KZ8","X-ray","1.91","A/B","94-293"
"TP53","NP_001119584.1","P04637","3LW1","X-ray","1.28","P","385-393"
"TP53","NP_001119584.1","P04637","3SAK","NMR","-","A/B/C/D","319-360"
"TP53","NP_001119585.1","-","-","-","-","-","-"
"TP53","NP_001119586.1","-","-","-","-","-","-"
"TP53","NP_001119587.1","-","-","-","-","-","-"
"TP53","NP_001119588.1","-","-","-","-","-","-"
"TP53","NP_001119589.1","-","-","-","-","-","-"
"TP73","NP_005418.1","O15350 ","1COK","NMR","-","A","487-554"
"TP73","NP_005418.1","O15350 ","1DXS","X-ray","2.54","A","487-564"
"TP73","NP_005418.1","O15350 ","2KBY","NMR","-","A/B/C/D","351-398"
"TP73","NP_005418.1","O15350 ","2WQI","X-ray","1.7","A/B/C/D","351-399"
"TP73","NP_005418.1","O15350 ","2WQJ","X-ray","2","1/2/A/B/C/D/E/F/G/H/I/J/K/L/M/N/O/P","351-383"
"TP73","NP_005418.1","O15350 ","2WTT","X-ray","2.3","A/B/C/D/E/F/G/H/I/J/K/L/M/N/O/P","351-399"
"TP73","NP_001119712.1","O15350","1COK","NMR","-","A","487-554"
"TP73","NP_001119712.1","O15350","1DXS","X-ray","2.54","A","487-564"
"TP73","NP_001119712.1","O15350","2KBY","NMR","-","A/B/C/D","351-398"
"TP73","NP_001119712.1","O15350","2WQI","X-ray","1.7","A/B/C/D","351-399"
"TP73","NP_001119712.1","O15350","2WQJ","X-ray","2","1/2/A/B/C/D/E/F/G/H/I/J/K/L/M/N/O/P","351-383"
"TP73","NP_001119712.1","O15350","2WTT","X-ray","2.3","A/B/C/D/E/F/G/H/I/J/K/L/M/N/O/P","351-399"
"TP73","NP_001119713.1","O15350","-","-","-","-","-"
"TP73","NP_001119714.1","O15350","-","-","-","-","-"
"TPX2","NP_036244.2","Q9ULW0","1OL5","X-ray","2.5","B","Jan-43"
"TPX2","NP_036244.2","Q9ULW0","3E5A","X-ray","2.3","B","Jan-43"
"TPX2","NP_036244.2","Q9ULW0","3HA6","X-ray","2.36","B","Jan-43"
"TRA2A","NP_037425","Q13595","-","-","-","-","-"
"TREM2"," NP_061838.1","Q9NZC2","-","-","-","-","-"
"TRIM29","NP_036233.2","Q14134","2CSV","NMR","-","A","212-270"
"TRIP13","NP_004228.1","Q15645","-","-","-","-","-"
"TSPAN3","NP_005715.1","O60637","-","-","-","-","-"
"TSPAN3","NP_944492.1","-","-","-","-","-","-"
"TUBB2","NP_001060.1","Q13885","-","-","-","-","-"
"TWIST1","NP_000465.1","Q15672 ","-","-","-","-","-"
"TYK2","NP_003322.3","P29597","3LXN","X-ray","2.5","A","888-1182"
"TYK2","NP_003322.3","P29597","3LXP","X-ray","1.65","A","888-1182"
"TYMS","NP_001062.1","P04818 ","1HVY","X-ray","1.9","A/B/C/D","26-313"
"TYMS","NP_001062.1","P04818 ","1HW3","X-ray","2","A","1-313"
"TYMS","NP_001062.1","P04818 ","1HW4","X-ray","2.06","A","1-313"
"TYMS","NP_001062.1","P04818 ","1HZW","X-ray","2","A/B","30-313"
"TYMS","NP_001062.1","P04818 ","1I00","X-ray","2.5","A/B","30-313"
"TYMS","NP_001062.1","P04818 ","1JU6","X-ray","2.89","A/B/C/D","1-313"
"TYMS","NP_001062.1","P04818 ","1JUJ","X-ray","3","A/B/C/D","1-313"
"TYMS","NP_001062.1","P04818 ","1YPV","X-ray","1.8","A","1-313"
"TYMS","NP_001062.1","P04818 ","2ONB","X-ray","2.7","A","1-313"
"TYMS","NP_001062.1","P04818 ","2RD8","X-ray","2.5","A/B","1-313"
"TYMS","NP_001062.1","P04818 ","2RDA","X-ray","2.67","A/B/C/D/E/F","1-313"
"TYMS","NP_001062.1","P04818 ","3EAW","X-ray","1.86","X","1-313"
"TYMS","NP_001062.1","P04818 ","3EBU","X-ray","2.05","A","1-313"
"TYMS","NP_001062.1","P04818 ","3ED7","X-ray","1.56","A","26-313"
"TYMS","NP_001062.1","P04818 ","3EDW","X-ray","1.75","X","1-313"
"TYMS","NP_001062.1","P04818 ","3EF9","X-ray","3.2","A","1-313"
"TYMS","NP_001062.1","P04818 ","3EGY","X-ray","2.18","X","1-313"
"TYMS","NP_001062.1","P04818 ","3EHI","X-ray","2","X","1-313"
"TYMS","NP_001062.1","P04818 ","3EJL","X-ray","3.2","A/B/C/D","1-313"
"TYMS","NP_001062.1","P04818 ","3GG5","X-ray","2.77","A/B/C/D","1-313"
"TYMS","NP_001062.1","P04818 ","3GH0","X-ray","1.56","A","1-313"
"TYMS","NP_001062.1","P04818 ","3GH2","X-ray","1.75","X","1-313"
"TYMS","NP_001062.1","P04818 ","3H9K","X-ray","2.65","A/B/C/D/E","1-313"
"TYMS","NP_001062.1","P04818 ","3HB8","X-ray","2.74","A/B/C/D/E","1-313"
"UFD1L","NP_001030324.2","-","-","-","-","-","-"
"UFD1L","NP_005650.2","Q92890","2YUJ","NMR","-","A","11-193"
"UPK1A","NP_008931.1","O00322 ","-","-","-","-","-"
"VEGFA","NP_001020537.2","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001020537.2","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001020537.2","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001020537.2","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001020537.2","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001020537.2","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001020537.2","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001020537.2","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001020537.2","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001020537.2","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001020537.2","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001020537.2","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001020537.2","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001020537.2","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001020537.2","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_001020538.2","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001020538.2","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001020538.2","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001020538.2","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001020538.2","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001020538.2","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001020538.2","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001020538.2","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001020538.2","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001020538.2","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001020538.2","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001020538.2","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001020538.2","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001020538.2","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001020538.2","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_001020539.2","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001020539.2","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001020539.2","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001020539.2","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001020539.2","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001020539.2","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001020539.2","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001020539.2","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001020539.2","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001020539.2","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001020539.2","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001020539.2","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001020539.2","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001020539.2","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001020539.2","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_001020540.2","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001020540.2","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001020540.2","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001020540.2","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001020540.2","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001020540.2","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001020540.2","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001020540.2","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001020540.2","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001020540.2","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001020540.2","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001020540.2","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001020540.2","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001020540.2","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001020540.2","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_001020541.2","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001020541.2","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001020541.2","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001020541.2","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001020541.2","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001020541.2","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001020541.2","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001020541.2","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001020541.2","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001020541.2","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001020541.2","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001020541.2","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001020541.2","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001020541.2","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001020541.2","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_001028928.1","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_001028928.1","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
"VEGFA","NP_001028928.1","P15692 ","1KAT","NMR","-","V/W","37-135"
"VEGFA","NP_001028928.1","P15692 ","1KMX","NMR","-","A","183-232"
"VEGFA","NP_001028928.1","P15692 ","1MJV","X-ray","2.1","A/B","40-134"
"VEGFA","NP_001028928.1","P15692 ","1MKG","X-ray","2.5","A/B/C/D","40-134"
"VEGFA","NP_001028928.1","P15692 ","1MKK","X-ray","1.32","A/B","40-134"
"VEGFA","NP_001028928.1","P15692 ","1QTY","X-ray","2.7","R/S/V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","1TZH","X-ray","2.6","V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","1TZI","X-ray","2.8","V","34-135"
"VEGFA","NP_001028928.1","P15692 ","1VGH","NMR","-","A","183-232"
"VEGFA","NP_001028928.1","P15692 ","1VPF","X-ray","2.5","A/B/C/D","34-135"
"VEGFA","NP_001028928.1","P15692 ","1VPP","X-ray","1.9","V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","2FJG","X-ray","2.8","V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","2FJH","X-ray","3.1","V/W","34-135"
"VEGFA","NP_001028928.1","P15692 ","2QR0","X-ray","3.5","C/D/I/J/O/P/U/V","39-135"
"VEGFA","NP_001028928.1","P15692 ","2VGH","NMR","-","A","183-232"
"VEGFA","NP_001028928.1","P15692 ","2VPF","X-ray","1.93","A/B/C/D/E/F/G/H","34-135"
"VEGFA","NP_001028928.1","P15692 ","3BDY","X-ray","2.6","V","34-135"
"VEGFA","NP_003367.4","P15692 ","1BJ1","X-ray","2.4","V/W","34-135"
"VEGFA","NP_003367.4","P15692 ","1CZ8","X-ray","2.4","V/W","40-133"
"VEGFA","NP_003367.4","P15692 ","1FLT","X-ray","1.7","V/W","38-135"
