"gene_name","homologene_id","species","gene","mrna","protein"
"SDC1 ","2252","M.musculus","Sdc1","NM_011519.2","NP_035649.1"
"SDC1 ","2252","R.norvegicus","Sdc1","NM_013026.2","NP_037158.1"
"SDC1 ","2252","G.gallus","SDC1","XM_419972.2","XP_419972.2"
"SDHA","3073","H.sapiens","SDHA","NM_004168.2","NP_004159.2"
"SDHA","3073","P.troglodytes","SDHA","XM_001173228.1","XP_001173228.1"
"SDHA","3073","C.lupus","SDHA","XM_851808.1","XP_856901.1"
"SDHA","3073","M.musculus","Sdha","NM_023281.1","NP_075770.1"
"SDHA","3073","R.norvegicus","Sdha","NM_130428.1","NP_569112.1"
"SDHA","3073","G.gallus","SDHA","XM_419054.2","XP_419054.2"
"SDHA","3073","D.rerio","sdha","NM_200910.1","NP_957204.1"
"SDHA","3073","D.melanogaster","Scs-fp","NM_057862.3","NP_477210.1"
"SDHA","3073","A.gambiae","AgaP_AGAP0","XM_311518.4","XP_311518.4"
"SDHA","3073","C.elegans","sdha-1","NM_077045.4","NP_509446.1"
"SDHA","3073","C.elegans","sdha-2","NM_060397.3","NP_492798.1"
"SDHA","3073","S.pombe","sdh1","NM_001019741.1","NP_594319.1"
"SDHA","3073","S.cerevisiae","SDH1","SDH1_6322701","NP_012774.1"
"SDHA","3073","K.lactis","KLLA0D0444","XM_453260.1","XP_453260.1"
"SDHA","3073","E.gossypii","AGOS_ACR05","NM_208808.1","NP_983455.1"
"SDHA","3073","M.grisea","MGG_00168","XM_369076.2","XP_369076.2"
"SDHA","3073","N.crassa","NCU08336.1","XM_329381.1","XP_329382.1"
"SDHA","3073","A.thaliana","SDH1-2","NM_127401.2","NP_179435.1"
"SDHA","3073","P.falciparum","PF10_0334","XM_001347582.1","XP_001347618.1"
"SEMG2","88473","H.sapiens","SEMG2","NM_003008.2","NP_002999.1"
"SEMG2","88473","P.troglodytes","SEMG2","NM_001009138.1","NP_001009138.1"
"SEPP1","3945","H.sapiens","SEPP1","NM_001093726.1","NP_001087195.1"
"SEPP1","3945","P.troglodytes","SEPP1","XM_530812.2","XP_530812.2"
"SEPP1","3945","C.lupus","SEPP1","XM_862927.1","XP_868020.1"
"SEPP1","3945","B.taurus","SEPP1","NM_174459.3","NP_776884.2"
"SEPP1","3945","M.musculus","Sepp1","NM_009155.3","NP_033181.3"
"SEPP1","3945","R.norvegicus","Sepp1","NM_019192.1","NP_062065.2"
"SEPP1","3945","D.rerio","sepp1a","NM_178297.3","NP_840082.2"
"SERPINA3","111129","H.sapiens","SERPINA3","NM_001085.4","NP_001076.2"
"SERPINA3","111129","P.troglodytes","SERPINA3","XM_510145.2","XP_510145.2"
"SERPINA3","111129","C.lupus","SERPINA3","XM_537546.2","XP_537546.2"
"SERPINA3","111129","B.taurus","SERPINA3-7","NM_001012283.2","NP_001012283.2"
"SERPINA3","111129","B.taurus","LOC784932","XM_001252646.2","XP_001252647.2"
"SERPINA3","111129","B.taurus","SERPINA3-8","NM_001081712.1","NP_001075181.1"
"SERPINA3","111129","B.taurus","SERPINA3","NM_174768.2","NP_777193.2"
"SERPINA3","111129","B.taurus","LOC784964","XM_001252711.1","XP_001252712.1"
"SERPINA3","111129","B.taurus","LOC615103","NM_001038204.1","NP_001033293.1"
"SERPINA3","111129","B.taurus","SERPINA3-5","NM_001081744.1","NP_001075213.1"
"SERPINA3","111129","B.taurus","LOC1001388","XM_001787264.1","XP_001787316.1"
"SERPINA3","111129","B.taurus","LOC786621","XM_001254253.1","XP_001254254.1"
"SERPINA3","111129","M.musculus","Serpina3n","NM_009252.2","NP_033278.2"
"SERPINA3","111129","R.norvegicus","Serpina3n","NM_031531.1","NP_113719.1"
"SERPINB5","20580","H.sapiens","SERPINB5","NM_002639.4","NP_002630.2"
"SERPINB5","20580","P.troglodytes","SERPINB5","XM_523955.2","XP_523955.2"
"SERPINB5","20580","C.lupus","SERPINB5","XM_533382.2","XP_533382.2"
"SERPINB5","20580","B.taurus","SERPINB12","XM_001253248.2","XP_001253249.2"
"SERPINB5","20580","B.taurus","LOC787106","XM_001790158.1","XP_001790210.1"
"SERPINB5","20580","M.musculus","Serpinb5","NM_009257.3","NP_033283.1"
"SERPINB5","20580","R.norvegicus","Serpinb5","NM_057108.1","NP_476449.1"
"SERPINB5","20580","G.gallus","SERPINB5","XM_418986.2","XP_418986.2"
"SFN","4475","H.sapiens","TRIM29","NM_012101.3","NP_036233.2"
"SFN","4475","P.troglodytes","TRIM29","XM_508817.2","XP_508817.2"
"SFN","4475","B.taurus","LOC525062","NM_001099379.1","NP_001092849.1"
"SFN","4475","R.norvegicus","Trim29","XM_236207.4","XP_236207.4"
"SFN","4475","G.gallus","TRIM29","XM_417892.2","XP_417892.2"
"SFN","4475","H.sapiens","SFN","NM_006142.3","NP_006133.1"
"SFN","4475","P.troglodytes","SFN","XM_001145451.1","XP_001145451.1"
"SFN","4475","C.lupus","SFN","XM_544477.2","XP_544477.2"
"SFN","4475","B.taurus","SFN","NM_001075912.1","NP_001069380.1"
"SFN","4475","M.musculus","Sfn","NM_018754.2","NP_061224.2"
"SFN","4475","R.norvegicus","Sfn","XM_232745.4","XP_232745.4"
"SFRP1","2266","H.sapiens","SFRP1","NM_003012.3","NP_003003.3"
"SFRP1","2266","P.troglodytes","SFRP1","XM_001138037.1","XP_001138037.1"
"SFRP1","2266","B.taurus","SFRP1","NM_174460.2","NP_776885.1"
"SFRP1","2266","M.musculus","Sfrp1","NM_013834.2","NP_038862.2"
"SFRP1","2266","R.norvegicus","Sfrp1","XM_224987.4","XP_224987.4"
"SFRP1","2266","G.gallus","SFRP1","NM_204553.1","NP_989884.1"
"SFRP1","2266","D.rerio","sfrp1b","NM_001083571.1","NP_001077040.1"
"SFRP1","2266","D.rerio","sfrp1a","NM_205585.1","NP_991148.1"
"SFRP2","56438","H.sapiens","SFRP2","NM_003013.2","NP_003004.1"
"SFRP2","56438","P.troglodytes","SFRP2","XM_001155803.1","XP_001155803.1"
"SFRP2","56438","C.lupus","SFRP2","XM_532695.2","XP_532695.2"
"SFRP2","56438","B.taurus","SFRP2","NM_001034393.1","NP_001029565.1"
"SFRP2","56438","M.musculus","Sfrp2","NM_009144.1","NP_033170.1"
"SFRP2","56438","R.norvegicus","Sfrp2","XM_227314.4","XP_227314.1"
"SFRP2","56438","G.gallus","SFRP2","NM_204773.1","NP_990104.1"
"SFRP2","56438","D.rerio","sfrp2","NM_001077384.1","NP_001070852.1"
"SFRP2","56438","C.elegans","Y73B6BL.21","NM_068576.3","NP_500977.2"
"SFRP4","2267","H.sapiens","SFRP4","NM_003014.3","NP_003005.2"
"SFRP4","2267","P.troglodytes","SFRP4","XM_519048.2","XP_519048.2"
"SFRP4","2267","C.lupus","SFRP4","XM_540377.2","XP_540377.2"
"SFRP4","2267","B.taurus","SFRP4","NM_001075764.1","NP_001069232.1"
"SFRP4","2267","M.musculus","Sfrp4","NM_016687.2","NP_057896.1"
"SFRP4","2267","R.norvegicus","Sfrp4","NM_053544.1","NP_445996.1"
"SFRP4","2267","G.gallus","SFRP4","XM_418831.2","XP_418831.2"
"SFRP5","2268","H.sapiens","SFRP5","NM_003015.3","NP_003006.2"
"SFRP5","2268","C.lupus","SFRP5","XM_543955.2","XP_543955.2"
"SFRP5","2268","B.taurus","SFRP5","NM_174461.2","NP_776886.1"
"SFRP5","2268","M.musculus","Sfrp5","NM_018780.2","NP_061250.2"
"SFRP5","2268","R.norvegicus","Sfrp5","XM_219887.4","XP_219887.3"
"SFRP5","2268","G.gallus","SFRP5","XM_421707.2","XP_421707.1"
"SFRP5","2268","D.rerio","sfrp5","NM_131858.1","NP_571933.1"
"SIPA1","7940","H.sapiens","SIPA1","NM_006747.3","NP_006738.3"
"SIPA1","7940","C.lupus","SIPA1","XM_861345.1","XP_866438.1"
"SIPA1","7940","B.taurus","SIPA1","NM_001101895.1","NP_001095365.1"
"SIPA1","7940","M.musculus","Sipa1","NM_011379.3","NP_035509.3"
"SIPA1","7940","R.norvegicus","Sipa1","NM_001004089.1","NP_001004089.1"
"SIX1","4360","H.sapiens","SIX1","NM_005982.3","NP_005973.1"
"SIX1","4360","P.troglodytes","SIX1","XM_509988.2","XP_509988.2"
"SIX1","4360","C.lupus","SIX1","XM_547841.2","XP_547841.2"
"SIX1","4360","B.taurus","SIX1","XM_588692.3","XP_588692.2"
"SIX1","4360","M.musculus","Six1","NM_009189.2","NP_033215.1"
"SIX1","4360","R.norvegicus","Six1","XM_343079.3","XP_343080.3"
"SIX1","4360","G.gallus","SIX1","NM_001044685.1","NP_001038150.1"
"SIX1","4360","D.rerio","six1b","NM_207095.1","NP_996978.1"
"SKP2","55942","H.sapiens","SKP2","NM_005983.2","NP_005974.2"
"SKP2","55942","P.troglodytes","SKP2","XM_526948.2","XP_526948.2"
"SKP2","55942","C.lupus","SKP2","XM_546346.2","XP_546346.2"
"SKP2","55942","B.taurus","SKP2","NM_001102052.1","NP_001095522.1"
"SKP2","55942","M.musculus","Skp2","NM_013787.2","NP_038815.1"
"SKP2","55942","R.norvegicus","Skp2","XM_226817.4","XP_226817.4"
"SKP2","55942","G.gallus","SKP2","NM_001007982.1","NP_001007983.1"
"SKP2","55942","D.rerio","skp2","NM_001082837.1","NP_001076306.1"
"SKP2","55942","D.melanogaster","CG9772","NM_001043194.1","NP_001036659.1"
"SKP2","55942","A.gambiae","AgaP_AGAP0","XM_309088.3","XP_309088.3"
"SKP2","55942","C.elegans","skpt-1","NM_171865.4","NP_741137.1"
"SLC3A2","1795","H.sapiens","SLC3A2","NM_001012661.1","NP_001012679.1"
"SLC3A2","1795","P.troglodytes","SLC3A2","XM_001159413.1","XP_001159413.1"
"SLC3A2","1795","C.lupus","SLC3A2","XM_540898.2","XP_540898.2"
"SLC3A2","1795","B.taurus","SLC3A2","NM_001024488.1","NP_001019659.1"
"SLC3A2","1795","M.musculus","Slc3a2","NM_008577.3","NP_032603.2"
"SLC3A2","1795","R.norvegicus","Slc3a2","NM_019283.1","NP_062156.1"
"SLC3A2","1795","D.rerio","zgc:158423","NM_001080083.1","NP_001073552.1"
"SLC3A2","1795","D.rerio","slc3a2","NM_131601.1","NP_571676.1"
"SLC3A2","1795","D.rerio","zgc:55813","NM_201514.1","NP_958922.1"
"SLC7A6OS","41853","H.sapiens","SLC7A6OS","NM_032178.1","NP_115554.1"
"SLC7A6OS","41853","P.troglodytes","SLC7A6OS","XM_511054.2","XP_511054.2"
"SLC7A6OS","41853","C.lupus","SLC7A6OS","XM_848670.1","XP_853763.1"
"SLC7A6OS","41853","B.taurus","SLC7A6OS","NM_001075567.1","NP_001069035.1"
"SLC7A6OS","41853","M.musculus","Slc7a6os","NM_001007567.1","NP_001007568.1"
"SLC7A6OS","41853","R.norvegicus","Slc7a6os","XM_574233.2","XP_574233.1"
"SLC7A6OS","41853","G.gallus","SLC7A6OS","XM_413987.2","XP_413987.1"
"SLC7A6OS","41853","D.rerio","slc7a6os","NM_001007344.1","NP_001007345.1"
"SLURP1","10710","H.sapiens","SLURP1","NM_020427.2","NP_065160.1"
"SLURP1","10710","P.troglodytes","SLURP1","XM_001149955.1","XP_001149955.1"
"SLURP1","10710","C.lupus","SLURP1","XM_539190.2","XP_539190.2"
"SLURP1","10710","B.taurus","SLURP1","XM_871031.2","XP_876124.2"
"SLURP1","10710","M.musculus","Slurp1","NM_020519.1","NP_065265.1"
"SLURP1","10710","R.norvegicus","Slurp1","XM_216966.3","XP_216966.1"
"SMAD2","21197","H.sapiens","SMAD2","NM_005901.4","NP_005892.1"
"SMAD2","21197","P.troglodytes","SMAD2","XM_001149364.1","XP_001149364.1"
"SMAD2","21197","C.lupus","SMAD2","XM_847706.1","XP_852799.1"
"SMAD2","21197","B.taurus","SMAD2","NM_001046218.1","NP_001039683.1"
"SMAD2","21197","M.musculus","Smad2","NM_010754.3","NP_034884.2"
"SMAD2","21197","R.norvegicus","Smad2","NM_019191.1","NP_062064.1"
"SMAD2","21197","G.gallus","SMAD2","NM_204561.1","NP_989892.1"
"SMAD2","21197","D.rerio","smad2","NM_131366.2","NP_571441.2"
"SMAD4","31310","H.sapiens","SMAD4","NM_005359.5","NP_005350.1"
"SMAD4","31310","P.troglodytes","SMAD4","XM_001155350.1","XP_001155350.1"
"SMAD4","31310","C.lupus","SMAD4","XM_533400.2","XP_533400.2"
"SMAD4","31310","B.taurus","SMAD4","NM_001076209.1","NP_001069677.1"
"SMAD4","31310","M.musculus","Smad4","NM_008540.2","NP_032566.2"
"SMAD4","31310","R.norvegicus","Smad4","NM_019275.1","NP_062148.1"
"SMAD4","31310","D.rerio","LOC559111","XM_001922968.1","XP_001923003.1"
"SMAD4","31310","D.melanogaster","Med","NM_170559.1","NP_733438.1"
"SMAD4","31310","A.gambiae","AgaP_AGAP0","XM_311999.3","XP_311999.3"
"SOCS1","2776","C.lupus ","SOCS1 ","XM_547126.2 ","XP_547126.2"
"SOCS1","2776","B.taurus ","SOCS1 ","XM_864316.2 ","XP_869409.1"
"SOCS1","2776","M.musculus ","Socs1 ","NM_009896.2 ","NP_034026.1"
"SOCS1","2776","R.norvegicus ","Socs1 ","NM_145879.1 ","NP_665886.1"
"SOCS1","2776","G.gallus ","SOCS1 ","XM_414929.2 ","XP_414929.1"
"SOCS1","2776","D.rerio ","socs1 ","NM_001003467.1 ","NP_001003467.1"
"SOCS1 ","2776","H.sapiens ","SOCS1 ","NM_003745.1 ","NP_003736.1"
"SOCS1 ","2776","P.troglodytes ","SOCS1 ","XM_001141793.1 ","XP_001141793.1"
"SOX1","48390","H.sapiens","SOX1","NM_005986.2","NP_005977.2"
"SOX1","48390","C.lupus","SOX1","XM_844146.1","XP_849239.1"
"SOX1","48390","B.taurus","SOX1","XM_870462.1","XP_875555.1"
"SOX1","48390","M.musculus","Sox1","NM_009233.2","NP_033259.2"
"SOX1","48390","G.gallus","SOX1","NM_204333.1","NP_989664.1"
"SOX1","48390","D.rerio","sox1a","NM_001002483.1","NP_001002483.1"
"SOX1","48390","D.rerio","sox1b","NM_001037662.1","NP_001032751.1"
"SOX1","48390","D.melanogaster","SoxN","NM_079996.2","NP_524735.1"
"SOX1","48390","A.gambiae","AgaP_AGAP0","XM_319093.4","XP_319093.4"
"SP100","90788","H.sapiens ","SP100 ","NM_001080391.1 ","NP_001073860.1"
"SP100","90788","P.troglodytes ","SP100 ","XM_526052.2 ","XP_526052.2"
"SP100","90788","C.lupus ","SP100 ","XM_534598.2 ","XP_534598.2"
"SPA17","7951","H.sapiens","SPA17","NM_017425.3","NP_059121.1"
"SPA17","7951","C.lupus","SPA17","XM_536538.2","XP_536538.1"
"SPA17","7951","B.taurus","SPA17","NM_001076440.1","NP_001069908.1"
"SPA17","7951","M.musculus","Spa17","NM_011449.1","NP_035579.1"
"SPA17","7951","R.norvegicus","Spa17","NM_053482.1","NP_445934.1"
"SPARC","31132","H.sapiens","SPARC","NM_003118.2","NP_003109.1"
"SPARC","31132","P.troglodytes","SPARC","XM_001168619.1","XP_001168619.1"
"SPARC","31132","C.lupus","SPARC","XM_849889.1","XP_854982.1"
"SPARC","31132","B.taurus","SPARC","NM_174464.2","NP_776889.1"
"SPARC","31132","M.musculus","Sparc","NM_009242.2","NP_033268.1"
"SPARC","31132","R.norvegicus","Sparc","NM_012656.1","NP_036788.1"
"SPARC","31132","G.gallus","SPARC","NM_204410.1","NP_989741.1"
"SPARC","31132","D.rerio","sparc","NM_001001942.1","NP_001001942.1"
"SPINK5","4987","H.sapiens","SPINK5","NM_006846.3","NP_006837.2"
"SPINK5","4987","P.troglodytes","SPINK5","XM_001160674.1","XP_001160674.1"
"SPINK5","4987","C.lupus","SPINK5","NM_001025397.1","NP_001020568.1"
"SPINK5","4987","B.taurus","SPINK5","NM_001102102.1","NP_001095572.1"
"SPINK5","4987","M.musculus","Spink5","NM_001081180.1","NP_001074649.1"
"SPINK5","4987","R.norvegicus","Spink5","XM_341607.3","XP_341608.3"
"SPINK5","4987","G.gallus","LOC416235","NM_001030612.1","NP_001025783.1"
"SPINK5","4987","G.gallus","OVM","XM_414558.2","XP_414558.2"
"SPINK5","4987","G.gallus","LOC769800","XM_001233106.1","XP_001233107.1"
"SPP1","20156","H.sapiens","SPP1","NM_001040060.1","NP_001035149.1"
"SPP1","20156","P.troglodytes","SPP1","XM_001159723.1","XP_001159723.1"
"SPP1","20156","C.lupus","SPP1","XM_535649.2","XP_535649.2"
"SPP1","20156","B.taurus","SPP1","NM_174187.2","NP_776612.1"
"SPP1","20156","M.musculus","Spp1","NM_009263.1","NP_033289.1"
"SPP1","20156","R.norvegicus","Spp1","NM_012881.1","NP_037013.1"
"SPRR1A","105675","H.sapiens ","SPRR1A ","NM_005987.2 ","NP_005978.2"
"SPRR1A","105675","P.troglodytes ","SPRR1A ","XM_001136449.1 ","XP_001136449.1"
"SPRR1B","105655","H.sapiens","SPRR1B","NM_003125.2","NP_003116.2"
"SPRR1B","105655","P.troglodytes","SPRR1B","XM_001136844.1","XP_001136844.1"
"SPRR2A","31413","H.sapiens","SPRR2G","NM_001014291.3","NP_001014313.1"
"SPRR2A","31413","H.sapiens","SPRR2A","NM_005988.2","NP_005979.1"
"SPRR2A","31413","H.sapiens","SPRR2B","NM_001017418.1","NP_001017418.1"
"SPRR2A","31413","H.sapiens","SPRR2D","NM_006945.4","NP_008876.3"
"SPRR2A","31413","H.sapiens","SPRR2E","NM_001024209.2","NP_001019380.2"
"SPRR2A","31413","H.sapiens","SPRR2F","NM_001014450.1","NP_001014450.1"
"SPRR2A","31413","M.musculus","Sprr2k","NM_011477.3","NP_035607.2"
"SPRR2B","31413","H.sapiens ","SPRR2G ","NM_001014291.3 ","NP_001014313.1"
"SPRR2B","31413","H.sapiens ","SPRR2A ","NM_005988.2 ","NP_005979.1"
"SPRR2B","31413","H.sapiens ","SPRR2B ","NM_001017418.1 ","NP_001017418.1"
"SPRR2B","31413","H.sapiens ","SPRR2D ","NM_006945.4 ","NP_008876.3"
"SPRR2B","31413","H.sapiens ","SPRR2E ","NM_001024209.2 ","NP_001019380.2"
"SPRR2B","31413","H.sapiens ","SPRR2F ","NM_001014450.1 ","NP_001014450.1"
"SPRR2B","31413","M.musculus ","Sprr2k ","NM_011477.3 ","NP_035607.2"
"SPRR3","105423","H.sapiens","SPRR3","NM_005416.2","NP_005407.1"
"SPRR3","105423","P.troglodytes","SPRR3","XM_001136610.1","XP_001136610.1"
"SPRR3","105423","B.taurus","SPRR3","NM_001034301.1","NP_001029473.1"
"SPRR3","105423","M.musculus","Sprr1b","NM_009265.3","NP_033291.1"
"SPRR3","105423","R.norvegicus","Sprr1b","XM_001065728.1","XP_001065728.1"
"ST14","7906","H.sapiens","ST14","NM_021978.3","NP_068813.1"
"ST14","7906","C.lupus","ST14","XM_546396.2","XP_546396.2"
"ST14","7906","B.taurus","ST14","NM_001076538.1","NP_001070006.1"
"ST14","7906","M.musculus","St14","NM_011176.4","NP_035306.2"
"ST14","7906","R.norvegicus","St14","NM_053635.2","NP_446087.1"
"ST14","7906","G.gallus","ST14","XM_417872.2","XP_417872.2"
"ST14","7906","D.rerio","st14a","NM_001040351.1","NP_001035441.1"
"STARD10","4841","H.sapiens","STARD10","NM_006645.2","NP_006636.2"
"STARD10","4841","B.taurus","STARD10","XM_592504.4","XP_592504.4"
"STARD10","4841","M.musculus","Stard10","NM_019990.2","NP_064374.1"
"STARD10","4841","R.norvegicus","Stard10","NM_001013069.1","NP_001013087.1"
"STARD10","4841","G.gallus","STARD10","XM_425187.2","XP_425187.2"
"STARD10","4841","D.rerio","zgc:77147","NM_205646.1","NP_991209.1"
"STAT1","21428","H.sapiens","STAT1","NM_007315.3","NP_009330.1"
"STAT1","21428","C.lupus","STAT1","XM_843260.1","XP_848353.1"
"STAT1","21428","B.taurus","STAT1","NM_001077900.1","NP_001071368.1"
"STAT1","21428","M.musculus","Stat1","NM_009283.3","NP_033309.3"
"STAT1","21428","R.norvegicus","Stat1","NM_032612.2","NP_116001.2"
"STAT1","21428","G.gallus","RCJMB04_17","NM_001012914.1","NP_001012932.1"
"STAT1","21428","D.rerio","stat1a","NM_131480.1","NP_571555.1"
"STAT3","7960","H.sapiens","STAT3","NM_003150.3","NP_003141.2"
"STAT3","7960","P.troglodytes","STAT3","XM_001165417.1","XP_001165417.1"
"STAT3","7960","C.lupus","STAT3","XM_854455.1","XP_859548.1"
"STAT3","7960","B.taurus","STAT3","NM_001012671.1","NP_001012689.1"
"STAT3","7960","M.musculus","Stat3","NM_213660.2","NP_998825.1"
"STAT3","7960","R.norvegicus","Stat3","NM_012747.2","NP_036879.1"
"STAT3","7960","G.gallus","STAT3","XM_001231210.1","XP_001231211.1"
"STAT3","7960","D.rerio","stat3","NM_131479.1","NP_571554.1"
"STAU1","3384","H.sapiens","STAU1","NM_017453.2","NP_059347.2"
"STAU1","3384","P.troglodytes","STAU1","XM_514710.2","XP_514710.2"
"STAU1","3384","C.lupus","STAU1","XM_862018.1","XP_867111.1"
"STAU1","3384","B.taurus","STAU1","XM_591710.4","XP_591710.3"
"STAU1","3384","M.musculus","Stau1","NM_011490.2","NP_035620.1"
"STAU1","3384","R.norvegicus","Stau1","NM_053436.1","NP_445888.1"
"STAU1","3384","G.gallus","STAU1","NM_001012831.1","NP_001012849.1"
"STAU1","3384","D.rerio","stau1","NM_205561.1","NP_991124.1"
"STAU1","3384","C.elegans","stau-1","NM_075795.2","NP_508196.1"
"STAU1","3384","C.elegans","F39E9.7","NM_062100.1","NP_494501.1"
"STAU1","3384","C.elegans","F55A4.4","NM_075794.2","NP_508195.2"
"STK11","393","H.sapiens","STK11","NM_000455.4","NP_000446.1"
"STK11","393","P.troglodytes","STK11","XM_524028.2","XP_524028.2"
"STK11","393","C.lupus","STK11","XM_542206.2","XP_542206.2"
"STK11","393","B.taurus","STK11","XM_593229.4","XP_593229.4"
"STK11","393","M.musculus","Stk11","NM_011492.2","NP_035622.1"
"STK11","393","R.norvegicus","Stk11","XM_234900.3","XP_234900.3"
"STK11","393","G.gallus","STK11","NM_001045833.1","NP_001039298.1"
"STK11","393","D.rerio","zgc:110180","NM_001017839.1","NP_001017839.1"
"STK11","393","D.melanogaster","lkb1","NM_169545.1","NP_731844.1"
"STK11","393","C.elegans","par-4","NM_075132.2","NP_507533.1"
"STK31","12677","H.sapiens","STK31","NM_031414.3","NP_113602.2"
"STK31","12677","P.troglodytes","STK31","XM_527691.2","XP_527691.2"
"STK31","12677","C.lupus","STK31","XM_532491.2","XP_532491.2"
"STK31","12677","B.taurus","STK31","XM_001250239.2","XP_001250240.2"
"STK31","12677","M.musculus","Stk31","NM_029916.1","NP_084192.1"
"STK31","12677","R.norvegicus","Stk31","XM_575472.2","XP_575472.1"
"STK31","12677","G.gallus","STK31","XM_418720.2","XP_418720.2"
"STX16","2791","H.sapiens","STX16","NM_001134772.1","NP_001128244.1"
"STX16","2791","P.troglodytes","STX16","XM_514749.2","XP_514749.2"
"STX16","2791","C.lupus","STX16","XM_862456.1","XP_867549.1"
"STX16","2791","B.taurus","STX16","XM_866367.2","XP_871460.1"
"STX16","2791","M.musculus","Stx16","NM_172675.2","NP_766263.1"
"STX16","2791","R.norvegicus","Stx16","XM_342595.3","XP_342596.3"
"STX16","2791","G.gallus","STX16","NM_001006295.1","NP_001006295.1"
"STX16","2791","D.rerio","stx16","XM_686224.2","XP_691316.2"
"STX16","2791","D.melanogaster","Syx16","NM_078696.2","NP_523420.1"
"STX16","2791","C.elegans","syn-16","NM_065704.2","NP_498105.1"
"STX16","2791","S.pombe","tlg2","NM_001019261.1","NP_593832.1"
"STX16","2791","S.cerevisiae","TLG2","TLG2_6324555","NP_014624.1"
"STX16","2791","K.lactis","KLLA0A1068","XM_451467.1","XP_451467.1"
"STX16","2791","E.gossypii","AGOS_AEL02","NM_210189.1","NP_984835.1"
"STX16","2791","M.grisea","MGG_06883","XM_370386.1","XP_370386.1"
"STX16","2791","N.crassa","NCU04119.1","XM_323458.1","XP_323459.1"
"STX16","2791","A.thaliana","SYP42","NM_116452.3","NP_567223.1"
"STX16","2791","P.falciparum","PFL2070w","XM_001350782.1","XP_001350818.1"
"SULF1","49408","H.sapiens","SULF1","NM_001128204.1","NP_001121676.1"
"SULF1","49408","C.lupus","SULF1","XM_544115.2","XP_544115.2"
"SULF1","49408","M.musculus","Sulf1","NM_172294.1","NP_758498.1"
"SULF1","49408","R.norvegicus","Sulf1","NM_134378.1","NP_599205.1"
"SULF1","49408","D.rerio","sulf1","NM_001003846.1","NP_001003846.1"
"SULF1","49408","D.melanogaster","Sulf1","NM_080248.1","NP_524987.1"
"SULF1","49408","A.gambiae","AgaP_AGAP0","XM_314283.4","XP_314283.4"
"SULF1","49408","C.elegans","sul-1","NM_076159.2","NP_508560.1"
"SULT2B1","49487","H.sapiens","SULT2B1","NM_004605.2","NP_004596.2"
"SULT2B1","49487","P.troglodytes","SULT2B1","XM_001171127.1","XP_001171127.1"
"SULT2B1","49487","C.lupus","SULT2B1","XM_541518.2","XP_541518.2"
"SULT2B1","49487","M.musculus","Sult2b1","NM_017465.1","NP_059493.1"
"SULT2B1","49487","R.norvegicus","Sult2b1","NM_001039665.1","NP_001034754.1"
"SULT2B1","49487","G.gallus","LOC426825","XM_424434.2","XP_424434.2"
"SULT2B1","49487","G.gallus","LOC769841","XM_001233157.1","XP_001233158.1"
"SULT2B1","49487","G.gallus","LOC777471","XM_001236917.1","XP_001236918.1"
"SULT2B1","49487","D.rerio","sult2st3","NM_001078168.2","NP_001071636.2"
"SULT2B1","49487","D.rerio","sult2st1","NM_198914.2","NP_944596.2"
"SULT2B1","49487","D.rerio","sult2st2","NM_001078169.1","NP_001071637.1"
